"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.09017613100258e-62,2.48210464149742,0.398,0.053,2.10098743966817e-58,"10","PTPRC"
1.96644572363505e-62,1.26117768303152,1,0.991,3.78973419858947e-58,"10","RPL13"
1.05146334708421e-61,1.16602146236484,1,0.994,2.02638016250068e-57,"10","RPL10"
4.20742232540751e-61,3.26704211693786,0.258,0.024,8.10854430552536e-57,"10","IL2RG"
7.22740691884726e-61,3.59930467382387,0.25,0.023,1.39286586140024e-56,"10","CSK"
1.026323172681e-60,1.65211164826207,1,0.874,1.97793001839083e-56,"10","RPL39"
1.03782239794317e-60,1.14342404055601,1,0.99,2.00009132531608e-56,"10","RPL32"
5.8348624578796e-60,3.56598206275428,0.25,0.024,1.12449469288256e-55,"10","DCK"
1.10570405230504e-59,2.47521487133956,0.758,0.218,2.13091284960228e-55,"10","TXNIP"
1.45742249947362e-59,1.73673922333077,0.984,0.858,2.80874464098555e-55,"10","RPS3"
4.63856024622098e-59,3.22090934329221,0.32,0.039,8.93943330651707e-55,"10","PTPN6"
1.5391755126339e-57,1.37754679506872,1,0.936,2.96629904794805e-53,"10","RPL27A"
3.85261893923318e-57,1.60587847572011,1,0.815,7.42476721969017e-53,"10","B2M"
2.0978212287882e-54,1.58320324841526,0.992,0.831,4.04292107212061e-50,"10","RPL18"
3.30112614626229e-53,1.07168420223689,1,0.986,6.36193030907669e-49,"10","RPS27A"
5.53168630224672e-53,1.30433488832634,1,0.969,1.06606658416899e-48,"10","RPL21"
2.26103477088383e-51,1.21652299226291,1,0.967,4.35746621044731e-47,"10","RPS15A"
3.86520266653845e-50,1.07326467990759,1,0.978,7.4490185789529e-46,"10","RPS12"
3.56683859018843e-49,1.24332080804329,1,0.932,6.87401133101115e-45,"10","RPL28"
6.07302848699472e-48,1.12355341109172,0.992,0.966,1.17039405001362e-43,"10","RPS8"
1.00542153004199e-47,1.01346414898935,1,0.979,1.93764837269693e-43,"10","RPL11"
1.64612337904253e-47,1.1569122414529,1,0.949,3.17240897609077e-43,"10","RPL23A"
4.66747469041281e-47,1.32484634510911,1,0.888,8.99515722336358e-43,"10","RPL30"
7.31481351998545e-47,2.97486012407424,0.297,0.041,1.4097108615716e-42,"10","STK4"
9.74806737195237e-46,0.875508616170976,1,0.996,1.87864754392266e-41,"10","RPL34"
1.12346368156935e-45,1.28712878755442,0.992,0.895,2.16513920712045e-41,"10","RPS5"
1.12442298592062e-45,0.931686143302934,1,0.99,2.16698797846621e-41,"10","RPLP1"
2.86788022030563e-45,0.998028351687037,1,0.982,5.526978760573e-41,"10","RPS14"
9.83186841216666e-44,2.4240897945749,0.352,0.058,1.89479768039276e-39,"10","GMFG"
1.77851029818174e-43,1.33305592625711,0.992,0.913,3.42754504665585e-39,"10","RPS29"
4.38826455878886e-43,1.66944042733361,0.781,0.281,8.45706345769789e-39,"10","HLA-C"
9.4372441434662e-43,2.54284153386961,0.461,0.102,1.81874569132881e-38,"10","PNISR"
1.08266325019914e-41,1.00786537893265,1,0.956,2.08650861578378e-37,"10","RPL8"
3.69855223734314e-41,2.68452473553166,0.273,0.039,7.1278498718077e-37,"10","CD48"
1.23098459938067e-40,0.936126303433736,1,0.967,2.37235351992642e-36,"10","RPS25"
2.10347748768625e-39,0.776881045819531,1,0.986,4.05382181426894e-35,"10","RPS15"
2.77069332914642e-39,1.8402216014295,0.75,0.301,5.33968018393098e-35,"10","HLA-A"
1.39012691561944e-38,0.783908736928425,1,0.998,2.67905259178179e-34,"10","RPL41"
2.17759366659067e-38,1.06793465284024,0.984,0.911,4.19665851425354e-34,"10","FAU"
2.66768559015898e-38,1.37068042276612,0.969,0.72,5.14116366935438e-34,"10","RPS21"
8.79720203818214e-38,3.05944431623128,0.25,0.036,1.69539677679846e-33,"10","LBH"
1.21302181909628e-37,1.1205598116933,0.984,0.902,2.33773564976235e-33,"10","RPL10A"
5.80503813656442e-37,0.930650676044243,1,0.967,1.11874694967869e-32,"10","RPS3A"
6.14899510256588e-37,0.827109847853908,1,0.987,1.1850343361665e-32,"10","RPS6"
1.00953877393566e-36,0.823558737686583,1,0.982,1.9455831251288e-32,"10","RPS23"
3.15657612937147e-36,2.34189989429039,0.523,0.148,6.08335351652469e-32,"10","JUNB"
3.16427833184477e-36,0.923478413659781,1,0.947,6.09819720113124e-32,"10","RPL15"
7.41792390938112e-36,0.94023251138026,0.992,0.929,1.42958229581593e-31,"10","RPS9"
3.54682226881918e-35,1.41752979277716,0.945,0.723,6.83543587646832e-31,"10","RPSA"
1.9551939444188e-34,1.65354739005102,0.352,0.068,3.76804976968391e-30,"10","EMP3"
1.27118582243901e-32,2.35674613549742,0.391,0.091,2.44982931700445e-28,"10","DUSP1"
1.87115467860271e-32,0.874779130987467,1,0.962,3.60608929660314e-28,"10","RPL35A"
2.5015968780676e-32,0.740395431329357,1,0.983,4.82107750341187e-28,"10","RPS28"
2.96828823896778e-32,0.781117610801154,1,0.975,5.72048509413871e-28,"10","RPL3"
1.60461276128661e-31,0.871800296983293,1,0.95,3.09240971355155e-27,"10","RPS13"
1.64166372390495e-31,2.73382756403638,0.297,0.058,3.16381432870962e-27,"10","TAPBP"
2.42450298522681e-31,2.34007597378082,0.391,0.094,4.67250215312911e-27,"10","IER2"
2.38830745549725e-30,1.47136263963057,0.883,0.627,4.6027461282343e-26,"10","RPS10"
2.64844092401854e-30,1.06855612779203,0.961,0.829,5.10407534876853e-26,"10","RPS11"
3.23296951877258e-30,0.842272808043123,0.992,0.946,6.23057885657851e-26,"10","RPS4X"
5.47119957368921e-29,1.58237815825805,0.734,0.338,1.05440958184138e-24,"10","DDX5"
9.93699723939297e-29,1.27019637834751,0.922,0.548,1.91505810797581e-24,"10","CYBA"
1.80069867402747e-28,0.859618419852898,0.992,0.943,3.47030648458574e-24,"10","RPL36"
1.48935823190619e-27,0.806077266512308,0.992,0.941,2.8702911845296e-23,"10","RPL9"
7.11289819383491e-26,0.764627134751493,1,0.929,1.37079773991586e-21,"10","RPS20"
8.86049849108346e-26,1.06542499747611,0.961,0.829,1.7075952692016e-21,"10","ACTB"
1.26389228614306e-25,1.55839985451865,0.727,0.392,2.43577321385491e-21,"10","PABPC1"
9.96304127899189e-25,0.720775999099502,0.992,0.952,1.92007731528732e-20,"10","RPL35"
1.61842319802295e-24,2.23548332525841,0.25,0.05,3.11902518722983e-20,"10","EVL"
6.03842115570088e-24,2.3780936809988,0.336,0.089,1.16372452512667e-19,"10","TSC22D3"
1.22041396451176e-23,1.49204332307411,0.281,0.062,2.35198179240707e-19,"10","FOS"
1.86214075084239e-23,1.97048185708176,0.438,0.144,3.58871765502345e-19,"10","SNX2"
3.04388477487175e-23,0.713230938188312,0.992,0.939,5.86617473813284e-19,"10","RPS16"
5.63321645171523e-23,2.41022811906488,0.273,0.063,1.08563347457456e-18,"10","KMT2E"
6.17308759164806e-23,0.567834319479724,1,0.972,1.18967744066241e-18,"10","RPL7"
1.76422690554543e-22,2.63538316643971,0.273,0.065,3.40001809236714e-18,"10","H1FX"
2.08836288484162e-22,2.22297861243084,0.344,0.097,4.02469295166677e-18,"10","DNAJB1"
2.55281930446249e-22,1.61103206750769,0.703,0.376,4.91979336356012e-18,"10","NOP53"
2.12069959860811e-21,2.25855957421519,0.289,0.074,4.08701226643755e-17,"10","HSPA1B"
5.51158152502807e-21,0.632577269740797,1,0.981,1.06219199150341e-16,"10","RPL19"
6.68500670943538e-21,0.809355107164037,0.969,0.721,1.28833449304239e-16,"10","TMSB10"
7.73280692434793e-21,0.628999351319934,0.992,0.966,1.49026655046033e-16,"10","RPL31"
9.61247382087178e-21,0.743615708511201,0.984,0.881,1.85251595475841e-16,"10","RPL27"
1.16958819751029e-20,0.747426794158713,0.984,0.908,2.25403037424182e-16,"10","PTMA"
2.00958648487031e-20,1.8448548173931,0.328,0.092,3.87287507364206e-16,"10","PSMB9"
5.72228883318865e-20,0.727826688814467,0.992,0.923,1.10279950393212e-15,"10","RPL37"
2.32658918829555e-18,1.74251213145228,0.375,0.124,4.48380268368318e-14,"10","PSMB8"
9.07077811673487e-18,2.09929352713798,0.266,0.072,1.74812035865714e-13,"10","ANXA6"
1.77509954470766e-17,0.54204870693775,0.992,0.973,3.42097184256059e-13,"10","RPL26"
1.60383943656465e-16,2.26457051881707,0.258,0.072,3.0909193621474e-12,"10","PARP1"
1.68394546098689e-15,1.67514088150813,0.344,0.121,3.24529969241394e-11,"10","ARL6IP5"
2.55035286555607e-15,1.39919948976893,0.578,0.301,4.91504004249965e-11,"10","NAP1L1"
2.87275805921094e-15,0.761869451595511,0.93,0.779,5.53637933171133e-11,"10","RPL4"
5.3255935470257e-15,0.964498813736385,0.344,0.115,1.02634838838279e-10,"10","IFITM2"
7.95562852773646e-15,0.607688617707203,0.961,0.881,1.53320872986537e-10,"10","RACK1"
9.39634819872803e-15,0.750836564224944,0.938,0.78,1.81086422485887e-10,"10","EEF1D"
1.5825059284623e-14,1.94014763209284,0.305,0.104,3.04980542533254e-10,"10","DRAM2"
4.07521754990936e-14,0.556178584357415,1,0.974,7.85375926218533e-10,"10","RPL12"
1.79019842050551e-13,1.19372873752293,0.836,0.616,3.45007039599822e-09,"10","H3F3B"
3.45357818514969e-13,1.4496078636828,0.367,0.147,6.65573587842048e-09,"10","N4BP2L2"
5.49159049095046e-13,0.468808014623891,0.992,0.945,1.05833931941597e-08,"10","RPL29"
1.54221334596874e-12,0.610994767352901,0.938,0.882,2.97215356035096e-08,"10","RPL5"
1.62617531504491e-12,1.81242249483446,0.273,0.096,3.13396506715455e-08,"10","ARGLU1"
1.76559018182936e-12,0.807801635067328,0.859,0.688,3.40264539842154e-08,"10","EEF1B2"
1.85410573197369e-12,0.695421960372215,0.938,0.829,3.5732325666597e-08,"10","RPLP0"
3.17985179574406e-12,0.492612634814384,0.969,0.912,6.12821038075795e-08,"10","UBA52"
4.56928501382984e-12,0.829872779766719,0.805,0.539,8.80592607865287e-08,"10","MT-ND5"
8.2617809679682e-12,0.633786107777576,0.977,0.821,1.59221042814683e-07,"10","MT-ND4"
1.01771541118259e-11,1.57926543462029,0.32,0.126,1.96134114043109e-07,"10","YPEL3"
1.37035489898875e-11,1.60773121782752,0.328,0.133,2.64094796133112e-07,"10","ZFP36L2"
1.58778683006884e-11,1.54450790641829,0.344,0.145,3.05998277890867e-07,"10","SRSF7"
5.30271818410101e-11,2.03993347767359,0.328,0.143,1.02193984843995e-06,"10","SMIM14"
5.93147836748862e-11,1.5551749138898,0.281,0.106,1.14311451098241e-06,"10","SRSF10"
1.84749908535255e-10,1.42760301589308,0.391,0.185,3.56050023729143e-06,"10","SEPT7"
2.28091769735932e-10,1.72925689349563,0.266,0.101,4.39578458635088e-06,"10","ZFP36"
2.43373999304686e-10,1.54443784943651,0.258,0.096,4.69030371459991e-06,"10","RNPS1"
4.07032267666024e-10,1.49962740551424,0.422,0.214,7.84432586245962e-06,"10","HERPUD1"
4.2062763996312e-10,0.612888385803485,0.938,0.782,8.10633587736925e-06,"10","MT-CYB"
7.21934818430031e-10,0.99658264219444,0.539,0.318,1.39131278207836e-05,"10","EIF3F"
9.83361784410471e-10,1.59358278215876,0.32,0.142,1.89513483091586e-05,"10","SRSF11"
1.09162387561013e-09,0.396598467866638,0.992,0.963,2.10377753307585e-05,"10","RPS7"
1.27992958712905e-09,0.482064117876932,0.984,0.938,2.4666803003151e-05,"10","RPL6"
1.29440783635499e-09,1.69364765326177,0.289,0.122,2.49458278222333e-05,"10","MTDH"
2.20001814119765e-09,0.851973071591017,0.656,0.428,4.23987496171612e-05,"10","ACTG1"
4.33831862058015e-09,1.624468767028,0.273,0.115,8.36080764558207e-05,"10","FUS"
9.4574036580216e-09,1.23848072664901,0.359,0.177,0.000182263083297392,"10","SELENOF"
1.40577805162273e-08,1.10115264169671,0.469,0.273,0.000270921546108733,"10","CNBP"
4.2136343493838e-08,1.16005076006959,0.383,0.199,0.000812051611813247,"10","EIF3D"
5.52713517111125e-08,1.09932718272148,0.43,0.242,0.00106518949017656,"10","VAMP2"
6.07573234832477e-08,0.434685464375388,0.984,0.867,0.00117091513816915,"10","MT-CO1"
6.30995921547622e-08,1.31988991667352,0.25,0.106,0.00121605534000658,"10","SNHG7"
8.21661966386006e-08,0.44318779634047,0.984,0.956,0.00158350694161911,"10","RPL37A"
1.32727195041332e-07,0.692467295602774,0.703,0.49,0.00255791850283655,"10","RPL36A"
1.42797466333598e-07,0.462979492772096,0.969,0.856,0.0027519927711811,"10","PFDN5"
1.53709406642325e-07,1.42769580876835,0.25,0.111,0.00296228768481089,"10","TAF7"
2.28032919505858e-07,0.962750637069992,0.539,0.355,0.00439465042471689,"10","ZFAS1"
3.20685870249988e-07,1.48252381529298,0.258,0.12,0.00618025809145778,"10","RPL22L1"
3.55544757433273e-07,0.542036633515396,0.672,0.476,0.00685205856525404,"10","SH3BGRL3"
3.61410118355073e-07,1.06663594585471,0.352,0.184,0.00696509580093897,"10","ACTR3"
4.57447066792378e-07,1.1107560942981,0.375,0.207,0.00881591987122272,"10","YWHAZ"
4.8056938625335e-07,0.680359858776724,0.703,0.512,0.00926153321187455,"10","RPL17"
5.39533423418897e-07,0.592640542559157,0.742,0.593,0.010397888136129,"10","ARPC3"
6.10551969759831e-07,0.377834177625718,0.977,0.892,0.0117665575612115,"10","RPL22"
6.18457950613773e-07,1.24108945965483,0.359,0.203,0.0119189216242286,"10","RBM39"
6.90702469043057e-07,1.0439067307463,0.461,0.284,0.0133112179833978,"10","ERP29"
1.12154374400197e-06,0.455896211973385,0.961,0.884,0.021614391034406,"10","RPL38"
1.63990135235592e-06,0.319158323281445,0.992,0.881,0.0316041788626033,"10","MT-CO2"
1.95913129786275e-06,0.384745900167502,0.938,0.899,0.0377563783724109,"10","RPL7A"
3.49953568850038e-06,0.36700068678402,0.914,0.788,0.0674430517887793,"10","MT-ND2"
5.48741887037721e-06,1.31408976189359,0.25,0.125,0.10575353646991,"10","PPP1CC"
5.73614289849244e-06,0.913291914602057,0.344,0.193,0.110546945939746,"10","HNRNPA0"
6.4803981615066e-06,0.390928998835182,0.898,0.752,0.124890233368555,"10","MT-ND3"
8.36971354045034e-06,0.997699705543433,0.375,0.23,0.161301119351559,"10","SYPL1"
8.58817044388696e-06,0.326838086676767,0.969,0.869,0.16551122079459,"10","MT-CO3"
8.98134627230195e-06,0.530652607164092,0.727,0.58,0.173088505359803,"10","HNRNPA1"
9.02314178738921e-06,0.502740107131682,0.781,0.639,0.173893988526565,"10","RPS17"
2.15861858456148e-05,0.802350182232566,0.375,0.23,0.416008973616689,"10","TPM3"
2.50690971236946e-05,0.965231204579921,0.344,0.202,0.483131639767842,"10","SELENOT"
2.76754592772741e-05,0.796798794700475,0.414,0.267,0.533361451191626,"10","SRSF5"
3.25382752540337e-05,1.01957319939252,0.305,0.172,0.627077640695737,"10","PAPOLA"
5.42077706215042e-05,0.276323686372077,0.953,0.796,1,"10","MT-ATP6"
6.766021874067e-05,0.278042896646568,0.977,0.942,1,"10","RPL14"
7.06194163711473e-05,0.68312234989348,0.516,0.378,1,"10","ARPC2"
0.000120855302694882,0.450524932247249,0.734,0.586,1,"10","EIF3E"
0.000252931535706751,0.414019174246469,0.57,0.414,1,"10","EIF3H"
0.000258676410806778,0.571708195403805,0.469,0.322,1,"10","SERP1"
0.000261356967689115,0.81087422153813,0.461,0.335,1,"10","PNRC1"
0.000347972672374848,0.874622065217686,0.344,0.227,1,"10","TAGLN2"
0.000423346902960042,0.729873885722815,0.359,0.239,1,"10","TMBIM4"
0.000568437204260464,0.52378495830112,0.508,0.373,1,"10","SEC62"
0.00062544682891553,0.664468339369929,0.258,0.149,1,"10","PDIA3"
0.000683497233837905,0.930541342426398,0.281,0.177,1,"10","HNRNPU"
0.000864120432215841,0.342318117255603,0.703,0.554,1,"10","MYL12A"
0.000886738352680913,0.750073416816025,0.32,0.209,1,"10","ARPC5"
0.00129355080370348,0.755182928789305,0.281,0.178,1,"10","ARPC4"
0.00187611506671182,0.334294841012203,0.766,0.663,1,"10","EEF2"
0.00214926355525949,0.528497849537428,0.406,0.288,1,"10","SARAF"
0.00229082310462842,0.356803056754789,0.719,0.603,1,"10","NPM1"
0.00264280375331971,0.708877967719426,0.25,0.159,1,"10","UBE2I"
0.00313493964062645,0.681303143776493,0.312,0.214,1,"10","RBM3"
0.00437543461280367,0.636323244120308,0.383,0.286,1,"10","SSR2"
0.00487951790523492,0.276618887741131,0.797,0.709,1,"10","BTF3"
0.00633290671054873,0.649933972538116,0.281,0.192,1,"10","RSL1D1"
0.00670730692429182,0.826594158580839,0.32,0.237,1,"10","LSM7"
0.00682071352597501,0.717864293228984,0.258,0.175,1,"10","ZFP36L1"
0.00702513664208909,0.550626308939099,0.32,0.229,1,"10","GDI2"
0,9.42273587733223,0.821,0.003,0,"11","TACSTD2"
0,6.67827282030071,0.802,0.025,0,"11","CD9"
0,11.5236165425008,0.689,0.003,0,"11","SLPI"
0,5.72252867571205,0.698,0.021,0,"11","KRT19"
0,11.0688528111869,0.642,0.003,0,"11","AQP2"
0,11.0834057079617,0.642,0.004,0,"11","FXYD4"
0,6.40778486806068,0.642,0.011,0,"11","MAL"
0,9.28724566435099,0.594,0.002,0,"11","MUC1"
0,6.83102541506175,0.566,0.006,0,"11","SCIN"
0,6.27446715939369,0.491,0.011,0,"11","KRT7"
0,8.51281096590354,0.481,0.002,0,"11","IGFBP2"
0,5.95424781965204,0.481,0.007,0,"11","TCIM"
0,6.73986184374024,0.443,0.006,0,"11","PFKFB3"
0,5.9587357149726,0.443,0.008,0,"11","SLC38A1"
0,10.0724112431437,0.425,0,0,"11","CLDN8"
0,7.41823633446162,0.406,0.003,0,"11","ST6GAL1"
0,8.58796989658324,0.387,0.002,0,"11","IGFBP3"
0,8.54436398553643,0.368,0.001,0,"11","KSR2"
0,7.05331230362084,0.368,0.004,0,"11","CDH1"
0,7.61582706980251,0.358,0.001,0,"11","ADGRF1"
0,8.61136160069675,0.358,0.002,0,"11","TFPI2"
0,6.59537928747699,0.349,0.004,0,"11","GATA3"
0,5.08227920992223,0.349,0.006,0,"11","HSPA2"
0,6.94122864704843,0.34,0.002,0,"11","MECOM"
0,5.87969667740005,0.33,0.005,0,"11","CXADR"
0,9.09147663585729,0.283,0,0,"11","SLC4A11"
0,8.53138180338979,0.283,0.001,0,"11","FXYD3"
0,6.42226325755713,0.283,0.003,0,"11","SMIM5"
0,9.9223984687933,0.274,0.001,0,"11","HSPG2"
0,8.86557490078528,0.255,0,0,"11","GATA3-AS1"
2.77368453575276e-319,6.69320361743274,0.387,0.008,5.34544483730272e-315,"11","ID1"
4.71660756933638e-318,5.5536067291059,0.33,0.006,9.08984610762507e-314,"11","HOXB6"
7.41301241207973e-315,4.91049326079138,0.5,0.015,1.42863575205601e-310,"11","DMKN"
5.63136601250887e-312,5.23962606733245,0.642,0.026,1.08527685793071e-307,"11","MAL2"
2.7807131877677e-301,5.55400040008273,0.349,0.007,5.35899045546591e-297,"11","SCNN1A"
7.84198932597357e-291,5.39660526673496,0.481,0.015,1.51130818290163e-286,"11","GNG11"
5.41307782580074e-271,5.77500547472663,0.349,0.008,1.04320835858832e-266,"11","CD82"
1.03871968182487e-262,5.68267140719175,0.311,0.007,2.00182057081289e-258,"11","RHOBTB3"
1.45871068722424e-243,6.83762556446538,0.623,0.033,2.81122723641855e-239,"11","AQP3"
4.96436246845521e-224,5.34949667261711,0.302,0.007,9.56731934920688e-220,"11","CAPS"
2.0579345389076e-215,5.26225900091402,0.283,0.007,3.96605144338273e-211,"11","SLC44A2"
5.86154849069581e-198,5.29824387178199,0.302,0.009,1.1296376251269e-193,"11","MPZL2"
3.07309663804353e-186,4.24701622721369,0.472,0.023,5.92247184083749e-182,"11","AHNAK"
8.08461308941972e-184,5.12670753159963,0.368,0.014,1.55806663459297e-179,"11","SLC5A3"
8.19934923654765e-179,4.68147473789444,0.509,0.029,1.58017858486746e-174,"11","CRIP2"
3.10532199931298e-170,4.9283112177271,0.462,0.025,5.98457655707598e-166,"11","CLDN4"
1.56335434967471e-161,5.80979827206148,0.349,0.015,3.0128965026931e-157,"11","ID3"
6.9760612751269e-157,4.77960545520875,0.377,0.018,1.34442652894246e-152,"11","AGRN"
1.06601591137354e-152,4.10953050289621,0.434,0.024,2.05442586439909e-148,"11","ERBB2"
1.14142998692922e-140,4.53100294946741,0.377,0.02,2.19976387080999e-136,"11","SLC25A29"
7.2927861549861e-136,3.91650308247036,0.774,0.093,1.40546574778892e-131,"11","ANXA2"
3.50076921041953e-135,3.69408677797094,0.472,0.032,6.74668242232051e-131,"11","C4orf48"
9.74468734403775e-134,4.76067011374515,0.292,0.012,1.87799614494296e-129,"11","RASD1"
6.25981975615104e-132,4.12217759050777,0.491,0.036,1.20639246340543e-127,"11","COBLL1"
2.47610431427795e-131,4.72801729432723,0.349,0.018,4.77194823447646e-127,"11","HSD11B2"
4.65785433002556e-130,4.41535631276642,0.34,0.017,8.97661686482525e-126,"11","PERP"
7.26907697705084e-128,3.96322278001674,0.491,0.037,1.40089651501724e-123,"11","CD81"
1.36713442960357e-126,4.39940361476035,0.981,0.197,2.634741472732e-122,"11","S100A6"
7.35184895645029e-125,2.09476719669847,0.943,0.132,1.4168483308871e-120,"11","NEAT1"
6.12358298142331e-120,4.30607185104667,0.302,0.015,1.1801369121799e-115,"11","PTPRF"
5.02616434112785e-116,4.39261742843063,0.292,0.014,9.68642391822159e-112,"11","LIMCH1"
1.74279111797214e-115,4.61148045148787,0.708,0.088,3.35870704255591e-111,"11","WFDC2"
4.09677852647998e-107,4.17542869117299,0.368,0.025,7.89531157623221e-103,"11","RDH10"
1.03645954127078e-99,5.54636822644335,0.415,0.035,1.99746482793704e-95,"11","MMP7"
6.47764786718548e-96,3.97914023321741,0.349,0.025,1.24837229696399e-91,"11","NFAT5"
6.37770766392277e-95,4.06431520469691,0.292,0.017,1.2291118209912e-90,"11","MYH10"
8.78216340808758e-90,3.59492776873076,0.708,0.114,1.69249853200664e-85,"11","CDH16"
2.38591854340868e-87,3.54471871254375,0.349,0.027,4.59814221685721e-83,"11","PLS3"
3.2781032153069e-85,3.25129640776249,0.991,0.298,6.31756051653946e-81,"11","MALAT1"
4.89871721776351e-84,4.42270128938141,0.585,0.083,9.44080782207384e-80,"11","AKR1B1"
1.28488187368446e-83,3.48511246298897,0.481,0.053,2.47622434696468e-79,"11","TPM4"
2.27378374389043e-81,3.83549257564817,0.311,0.023,4.38203603122564e-77,"11","MINDY2"
5.95210604207163e-80,3.3246533042159,0.481,0.055,1.14708987642805e-75,"11","SYNGR2"
2.26069630398252e-79,3.99336992435544,0.255,0.016,4.3568139170351e-75,"11","SORT1"
2.81204514857765e-79,3.60185819269474,0.34,0.028,5.41937341033885e-75,"11","USP53"
2.06854461252376e-77,3.82443304859277,0.292,0.021,3.98649917725578e-73,"11","ARL4D"
5.77491972558134e-77,4.28077936391212,0.887,0.266,1.11294252951404e-72,"11","CLU"
9.00470899134329e-77,3.29213932779261,0.443,0.048,1.73538751681168e-72,"11","GSN"
7.95677667283231e-76,3.03339990105098,0.755,0.145,1.53343000038824e-71,"11","APP"
1.48167244502143e-75,2.56243746172754,0.264,0.018,2.85547913604531e-71,"11","S100A2"
